iter	RMSE
1513	0.2399960539
1514	0.2399716544
1515	0.2399456927
1516	0.2399310772
1517	0.2399089334
1518	0.2399035057
1519	0.2398694417
1520	0.2398527139
1521	0.239849255
1522	0.2398383414
1523	0.2398000593
1524	0.2397899864
1525	0.239749909
1526	0.2397327644
1527	0.2396851004
1528	0.2396761548
1529	0.2396417965
1530	0.2396096128
1531	0.2396010135
1532	0.2395866026
1533	0.2395551488
1534	0.2395358237
1535	0.2395239875
1536	0.2394933991
1537	0.2394791415
1538	0.2394428412
1539	0.2393972369
1540	0.2393795449
1541	0.2393653164
1542	0.2393253951
1543	0.2392959384
1544	0.2392890335
1545	0.2392821979
1546	0.2392599792
1547	0.2392423455
1548	0.2392221774
1549	0.2392036813
1550	0.2391842701
1551	0.2391744637
1552	0.2391473597
1553	0.2391350056
1554	0.2391165771
1555	0.2391083908
1556	0.2390733406
1557	0.238997766
1558	0.2389718261
1559	0.2389433769
1560	0.2388728292
1561	0.2388378846
1562	0.238829535
1563	0.2388023696
1564	0.2387938261
1565	0.2387595891
1566	0.238733988
1567	0.2387060744
1568	0.2386956869
1569	0.238679094
1570	0.238671974
1571	0.2386273301
1572	0.2386129934
1573	0.2385628407
1574	0.2385346665
1575	0.238509097
1576	0.238455078
1577	0.2384342305
1578	0.2384082028
1579	0.2384008307
1580	0.2383797474
1581	0.2383569492
1582	0.2383419588
1583	0.2383123828
1584	0.2382948666
1585	0.2382789823
1586	0.2382653375
1587	0.2381908631
1588	0.2381670708
1589	0.2381511872
1590	0.2381421527
1591	0.23809643
1592	0.2380655233
1593	0.2380560822
1594	0.2380337408
1595	0.2380021244
1596	0.2379927647
1597	0.2379819042
1598	0.2379325325
1599	0.2379193189
1600	0.2378935488
1601	0.2378721509
1602	0.2378559069
1603	0.2378491918
1604	0.2378402217
1605	0.2377716089
1606	0.2377436845
1607	0.2377359291
1608	0.2377122771
1609	0.2376986287
1610	0.2376759942
1611	0.2376606372
1612	0.2376301048
1613	0.2375787951
1614	0.2375662666
1615	0.2375291587
1616	0.2375054731
1617	0.2374675544
1618	0.2374574436
1619	0.2374266692
1620	0.2374081237
1621	0.2373781953
1622	0.2373599371
1623	0.237332803
1624	0.2373202698
1625	0.2372906618
1626	0.2372683775
1627	0.2372544024
1628	0.2372472877
1629	0.2372383262
1630	0.2372202971
1631	0.2371830153
1632	0.2371771888
1633	0.2371589746
1634	0.237143324
1635	0.2371115967
1636	0.2370694088
1637	0.2370420411
1638	0.2370172709
1639	0.237010818
1640	0.2370097868
1641	0.2369831035
1642	0.2369513662
1643	0.2369189257
1644	0.2368944326
1645	0.2368784982
1646	0.2368481142
1647	0.2368156147
1648	0.2367913987
1649	0.2367819729
1650	0.2367553118
1651	0.2367378457
1652	0.2367196134
1653	0.2367025001
1654	0.2366888316
1655	0.2366475521
1656	0.2366099316
1657	0.2365930132
1658	0.236588506
1659	0.2365508912
1660	0.2365296223
1661	0.23651353
1662	0.2364959165
1663	0.2364740099
1664	0.2364630102
1665	0.2364469331
1666	0.2364215686
1667	0.23639646
1668	0.2363920373
1669	0.2363708977
1670	0.2363324197
1671	0.2363276435
1672	0.2363063961
1673	0.2362936903
1674	0.2362695878
1675	0.2362215461
1676	0.2362114695
1677	0.2361993381
1678	0.2361673949
1679	0.2361453051
1680	0.2361238912
1681	0.2361086015
1682	0.2360360916
1683	0.2359937655
1684	0.2359791815
1685	0.2359557011
1686	0.2359411576
1687	0.2359206137
1688	0.2359111285
1689	0.2358831267
1690	0.2358717497
1691	0.2358530572
1692	0.235819275
1693	0.2357931202
1694	0.2357774558
1695	0.2357658095
1696	0.2357374956
1697	0.2356930574
1698	0.2356714492
1699	0.2356641796
1700	0.2356504781
1701	0.2356219577
1702	0.235573492
1703	0.2355592562
1704	0.2355341396
1705	0.2355047276
1706	0.2354929027
1707	0.2354816848
1708	0.2354576103
1709	0.2354469868
1710	0.2354318967
1711	0.2354213166
1712	0.2354134471
1713	0.2353920572
1714	0.2353796983
1715	0.2353376575
1716	0.2353262289
1717	0.2353109514
1718	0.2353032788
1719	0.2352832547
1720	0.2352538086
1721	0.2352453707
1722	0.2352195478
1723	0.2351802301
1724	0.2351662296
1725	0.2351539263
1726	0.2350988394
1727	0.235082672
1728	0.2350575623
1729	0.2350351514
1730	0.235017327
1731	0.2350081911
1732	0.2349940958
1733	0.2349717907
1734	0.2349561356
1735	0.234938667
1736	0.2349356599
1737	0.2349178716
1738	0.2348815596
1739	0.2348596781
1740	0.2348409749
1741	0.2348223432
1742	0.2348108091
1743	0.2347971629
1744	0.2347845537
1745	0.2347739424
1746	0.2347531383
1747	0.2347307573
1748	0.2347059182
1749	0.2346953778
1750	0.2346890939
1751	0.2346824772
1752	0.2346621442
1753	0.2346329897
1754	0.2346015106
1755	0.2345934914
1756	0.2345669615
1757	0.234559992
1758	0.2345382411
1759	0.2345211456
1760	0.2345022619
1761	0.2344876164
1762	0.2344563118
1763	0.2344379513
1764	0.2344297026
1765	0.2344232576
1766	0.2343997003
1767	0.2343957638
1768	0.234389367
1769	0.234367113
1770	0.2343515408
1771	0.2343201178
1772	0.2342890847
1773	0.2342548372
1774	0.2342233756
1775	0.2341962798
1776	0.2341549628
1777	0.2341382157
1778	0.2341171624
1779	0.2341072914
1780	0.23408702
1781	0.2340753577
1782	0.2340291664
1783	0.2340091152
1784	0.2339824851
1785	0.2339806324
1786	0.2339731603
1787	0.2339494594
1788	0.233936269
1789	0.2339281161
1790	0.2339080289
1791	0.2338978587
1792	0.2338877236
1793	0.2338798428
1794	0.233867484
1795	0.2338516994
1796	0.2338459431
1797	0.2338166217
1798	0.233787651
1799	0.2337656491
1800	0.2337257736
1801	0.2337115605
1802	0.233706402
1803	0.233676491
1804	0.2336478906
1805	0.2336201557
1806	0.2336096548
1807	0.2335940239
1808	0.2335758526
1809	0.2335609454
1810	0.2335386676
1811	0.233528921
1812	0.2335188856
1813	0.2335041358
1814	0.2334950141
1815	0.2334751345
1816	0.2334493315
1817	0.2334152431
1818	0.2333972494
1819	0.23338951
1820	0.2333466735
1821	0.2333391871
1822	0.2333132244
1823	0.2332995084
1824	0.2332509765
1825	0.233228222
1826	0.2332038921
1827	0.2331267917
1828	0.2331107942
1829	0.2330917744
1830	0.2330772332
1831	0.2330475843
1832	0.2330296548
1833	0.2330137471
1834	0.2329626472
1835	0.2329389335
1836	0.232922117
1837	0.2329097086
1838	0.2328977801
1839	0.2328954351
1840	0.232882057
1841	0.2328730108
1842	0.2328634154
1843	0.2328471236
1844	0.2328068934
1845	0.2327885444
1846	0.2327643332
1847	0.2327496725
1848	0.2327455434
1849	0.2327361061
1850	0.2327166069
1851	0.2326666033
1852	0.2326061282
1853	0.2325826805
1854	0.2325719306
1855	0.232550447
1856	0.232533319
1857	0.2324976216
1858	0.2324864158
1859	0.2324710066
1860	0.2324528004
1861	0.2324375436
1862	0.2324300891
1863	0.2324113071
1864	0.2323975664
1865	0.2323750125
1866	0.2323333067
1867	0.2323241897
1868	0.232316738
1869	0.2323058271
1870	0.2322936846
1871	0.2322722314
1872	0.2322598949
1873	0.2322429563
1874	0.2322264908
1875	0.2322143182
1876	0.2322137068
1877	0.2321953018
1878	0.2321767307
1879	0.2321533549
1880	0.2321404414
1881	0.2321312046
1882	0.2321048111
1883	0.2320799644
1884	0.2320664994
1885	0.2320326908
1886	0.2320064893
1887	0.2319901923
1888	0.2319669077
1889	0.2319568451
1890	0.23195259
1891	0.2319352247
1892	0.2319197679
1893	0.2318984965
1894	0.2318815155
1895	0.2318587418
1896	0.2318447243
1897	0.2318276553
1898	0.2318250543
1899	0.2318085431
1900	0.2318011978
1901	0.2317841461
1902	0.2317591421
1903	0.2317401334
1904	0.2317087371
1905	0.2316700589
1906	0.2316488223
1907	0.2316295974
1908	0.231617137
1909	0.2316094776
1910	0.2315912035
1911	0.2315761424
1912	0.2315470102
1913	0.2315255492
1914	0.2315089006
1915	0.2314641702
1916	0.2314566045
1917	0.2314457696
1918	0.2314227966
1919	0.2313795312
1920	0.2313519895
1921	0.2313236588
1922	0.2313066561
1923	0.2312951657
1924	0.2312744926
1925	0.2312491559
1926	0.2312410135
1927	0.2312358391
1928	0.2312149594
1929	0.2311805282
1930	0.2311679344
1931	0.2311556075
1932	0.231148472
1933	0.23110869
1934	0.2310743175
1935	0.2310576374
1936	0.2310341903
1937	0.2310077737
1938	0.2309855841
1939	0.2309587299
1940	0.2309069363
1941	0.230869191
1942	0.2308626361
1943	0.2308375779
1944	0.2308181744
1945	0.2308018873
1946	0.2308008517
1947	0.230786843
1948	0.2307513517
1949	0.230713588
1950	0.2306994154
1951	0.2306956176
1952	0.2306246583
1953	0.230603483
1954	0.2305643317
1955	0.2305529732
1956	0.2305454885
1957	0.2305364191
1958	0.2305115858
1959	0.2304697527
1960	0.2304630921
1961	0.230443453
1962	0.230413939
1963	0.2303947069
1964	0.2303861266
1965	0.2303694268
1966	0.230358052
1967	0.2303334086
1968	0.2302961597
1969	0.2302668909
1970	0.2302336868
1971	0.2302082805
1972	0.2301758726
1973	0.2301670596
1974	0.2301300447
1975	0.2301062981
1976	0.2300958736
1977	0.2300762926
1978	0.2300648366
1979	0.2300342832
1980	0.2299841544
1981	0.2299691923
1982	0.2299304209
1983	0.2298852834
1984	0.2298528629
1985	0.2298195341
1986	0.2298134533
1987	0.2297963487
1988	0.2297777436
1989	0.2297601226
1990	0.2297524157
1991	0.2297428679
1992	0.2297340084
1993	0.229702834
1994	0.2296905765
1995	0.2296756339
1996	0.2296460758
1997	0.2296325019
1998	0.2296137388
1999	0.2295739233
