"learn","iteration","passed_time","remaining_time","test"
0.2537925197,974,128.0336441,134.599472,0.2825711402,
0.2537675606,975,128.1679466,134.4712882,0.2825637704,
0.2537374149,976,128.2891194,134.3293441,0.2825544316,
0.253718544,977,128.4295987,134.2076175,0.2825489844,
0.2537013815,978,128.591267,134.1079505,0.2825479459,
0.2536694835,979,128.7407959,133.9955223,0.2825295255,
0.2536519407,980,128.8777598,133.8699666,0.2825184721,
0.2536310921,981,129.0179724,133.7477555,0.282515167,
0.2536031184,982,129.1489619,133.6159656,0.2825152176,
0.2535717487,983,129.2829349,133.487258,0.2825055764,
0.2535549283,984,129.4246362,133.3665033,0.2825018631,
0.2535351235,985,129.5321415,133.210539,0.2825056621,
0.2535135659,986,129.71603,133.1330682,0.2825055303,
0.2534779548,987,129.8606757,133.015186,0.2825035265,
0.2534478718,988,129.9978115,132.8895728,0.2825054097,
0.2534211689,989,130.1274189,132.7562556,0.2825009678,
0.2534047123,990,130.2479191,132.6136734,0.2824990163,
0.2533443697,991,130.3713868,132.4741511,0.2824886616,
0.2532998289,992,130.5021099,132.3420188,0.2824831681,
0.2532714109,993,130.6241565,132.2011081,0.2824793059,
0.2532474741,994,130.8191686,132.1339341,0.2824734065,
0.2532091562,995,130.9436486,131.9954048,0.2824716159,
0.2531770552,996,131.0915026,131.8804184,0.2824721015,
0.253158484,997,131.2053887,131.731262,0.2824752985,
0.2531343158,998,131.351618,131.6145842,0.2824724401,
0.2531209365,999,131.4604767,131.4604767,0.2824737057,
0.2530801437,1000,131.5771903,131.3142989,0.2824681484,
0.2530637308,1001,131.6974126,131.1716744,0.2824623068,
0.2530270336,1002,131.862006,131.0732004,0.2824630111,
0.2529832379,1003,132.0378386,130.9857442,0.2824629331,
0.2529752221,1004,132.1656092,130.8505285,0.2824615965,
0.2529542185,1005,132.2940148,130.715955,0.2824587677,
0.2529371434,1006,132.4216523,130.5806362,0.2824563581,
0.2529254218,1007,132.5569714,130.4528925,0.2824552526,
0.2528703918,1008,132.6941961,130.3270053,0.282447175,
0.2528615644,1009,132.8401643,130.209666,0.2824476655,
0.2528043816,1010,133.0052098,130.1109323,0.2824512675,
0.2527631208,1011,133.1785787,130.0201935,0.2824369155,
0.2527035946,1012,133.332338,129.9101852,0.2824348316,
0.2526911067,1013,133.4615363,129.7762078,0.2824311479,
0.2526822831,1014,133.5864818,129.6381129,0.2824290092,
0.2526765763,1015,133.7272352,129.5153538,0.2824266506,
0.2526270402,1016,133.8553399,129.3803335,0.2824258237,
0.2526035922,1017,133.9947837,129.2562649,0.2824243425,
0.252579091,1018,134.1897972,129.1856634,0.2824224126,
0.2525459185,1019,134.3186524,129.0512542,0.2824154569,
0.2525318449,1020,134.4489233,128.9182135,0.2824158803,
0.2524890734,1021,134.5848415,128.7905822,0.2824110094,
0.2524827932,1022,134.7249501,128.6669367,0.2824082864,
0.2524349836,1023,134.8631182,128.5414095,0.2823865054,
0.2524145156,1024,135.0048743,128.4192707,0.2823856814,
0.2523851914,1025,135.1241006,128.2757057,0.2823929594,
0.2523319251,1026,135.3053894,128.1909872,0.2823865944,
0.2523111918,1027,135.4465445,128.0681335,0.2823809871,
0.252281542,1028,135.5775508,127.9356674,0.2823667693,
0.2522388902,1029,135.7104007,127.8049404,0.2823670872,
0.2522078329,1030,135.847801,127.6784861,0.2823695397,
0.2521664828,1031,135.9735182,127.5410519,0.2823632871,
0.2521321779,1032,136.1215662,127.4245445,0.2823590819,
0.2521053671,1033,136.2460212,127.2859347,0.2823414805,
0.2520972578,1034,136.4343119,127.2068705,0.2823367066,
0.2520651441,1035,136.5676257,127.0764393,0.2823345462,
0.2520492631,1036,136.6903061,126.936128,0.2823337498,
0.2520357178,1037,136.8184569,126.8009205,0.2823308169,
0.2520264688,1038,136.9550209,126.6735082,0.2823364684,
0.2520007096,1039,137.0651445,126.5216718,0.2823356799,
0.2519727575,1040,137.1987272,126.3915268,0.2823387085,
0.2519630868,1041,137.3262992,126.255849,0.2823415839,
0.2519383708,1042,137.5100198,126.1717056,0.2823444739,
0.2519224581,1043,137.6382744,126.0365808,0.2823390514,
0.2519042831,1044,137.7629549,125.8982028,0.2823313787,
0.2518762431,1045,137.8833155,125.7559111,0.2823266761,
0.2518393248,1046,137.9997392,125.6100778,0.2823193853,
0.2518161461,1047,138.1451529,125.4906351,0.2823149933,
0.2517973862,1048,138.26965,125.3521803,0.2823135644,
0.2517515999,1049,138.3947039,125.2142559,0.2823118848,
0.2517068741,1050,138.5735917,125.1249653,0.2823133637,
0.2516946902,1051,138.7126111,124.9995773,0.2823114377,
0.2516758613,1052,138.8618183,124.8833257,0.2823055495,
0.2516309847,1053,138.9688579,124.7291647,0.2823093837,
0.2516169572,1054,139.0973353,124.5942956,0.2823058314,
0.2515886066,1055,139.2394427,124.471623,0.2822977346,
0.2515362984,1056,139.3610558,124.3306297,0.2822960798,
0.2515139909,1057,139.487739,124.1941872,0.2822950796,
0.2514824847,1058,139.656241,124.0949223,0.2822911205,
0.2514507454,1059,139.7994956,123.9731376,0.282289543,
0.2514083231,1060,139.9142927,123.8261271,0.2822902667,
0.2513780592,1061,140.0602951,123.706739,0.2822860761,
0.2513467201,1062,140.2069614,123.587886,0.2822880247,
0.2513321131,1063,140.3340284,123.4517393,0.2822892368,
0.2513133319,1064,140.4444165,123.3009666,0.2822863491,
0.251287968,1065,140.6095183,123.1982083,0.2822884564,
0.2512771767,1066,140.8001355,123.1176443,0.2822844485,
0.2512489636,1067,140.9133687,122.9693442,0.2822847268,
0.2512190853,1068,141.0595059,122.8497662,0.2822820526,
0.2511913434,1069,141.1581057,122.6888209,0.2822843248,
0.2511807647,1070,141.2777327,122.5462312,0.2822839863,
0.2511612029,1071,141.4178359,122.4214102,0.2822829717,
0.2511289092,1072,141.545659,122.2859515,0.2822724903,
0.2511164887,1073,141.692833,122.1671912,0.2822705814,
0.2510830486,1074,141.9056342,122.104848,0.2822763293,
0.2510457482,1075,142.0476751,121.9814608,0.282277471,
0.2510063439,1076,142.154602,121.8279458,0.2822745479,
0.250984929,1077,142.285536,121.6950503,0.2822741921,
0.2509714007,1078,142.4211304,121.5661364,0.2822720735,
0.2509562412,1079,142.5422938,121.424917,0.282270673,
0.2509324516,1080,142.6895348,121.3059042,0.282263676,
0.2508956378,1081,142.8121341,121.1659326,0.2822641223,
0.2508795732,1082,142.9158469,121.0100015,0.2822687843,
0.2508346408,1083,143.1040653,120.9255755,0.2822626704,
0.2508006092,1084,143.2258127,120.784902,0.2822546452,
0.2507854874,1085,143.3659607,120.6597496,0.2822485757,
0.2507661352,1086,143.4779624,120.5109288,0.2822442244,
0.2507502431,1087,143.5967035,120.367825,0.282245309,
0.2507386458,1088,143.7323772,120.2389308,0.2822450182,
0.2506911632,1089,143.872666,120.1138771,0.2822476374,
0.2506489139,1090,143.9955958,119.9743323,0.282239709,
0.2506017012,1091,144.1971981,119.9002343,0.2822411897,
0.2505714339,1092,144.3281222,119.7672524,0.2822462884,
0.2505450777,1093,144.4515753,119.6280871,0.2822461894,
0.2505296738,1094,144.5859104,119.4979442,0.2822444481,
0.250513215,1095,144.7245263,119.3713246,0.2822485088,
0.2504863365,1096,144.8432625,119.2283191,0.2822475666,
0.250432187,1097,144.9567193,119.0810208,0.2822331098,
0.2503694367,1098,145.0744953,118.9373251,0.2822375518,
0.2503435842,1099,145.2441373,118.8361123,0.2822343859,
0.2503192452,1100,145.367181,118.6967263,0.2822303666,
0.2502968789,1101,145.4931891,118.5597857,0.2822268405,
0.2502760383,1102,145.6123782,118.4173194,0.2822266939,
0.2502455831,1103,145.7524129,118.2918134,0.282217965,
0.2502373616,1104,145.8861877,118.1612109,0.2822182715,
0.2502168661,1105,146.0335316,118.0415707,0.2822127547,
0.2501902226,1106,146.1684795,117.9118809,0.2822105214,
0.2501520417,1107,146.3228582,117.7978245,0.2822023206,
0.2501338514,1108,146.5114604,117.7111913,0.2822019456,
0.250102969,1109,146.6442436,117.5796188,0.2821977135,
0.2500739446,1110,146.7691192,117.4417164,0.2822025646,
0.2500488912,1111,146.8955849,117.3051074,0.2822024836,
0.250014595,1112,147.0400773,117.1828828,0.2821938967,
0.2500013127,1113,147.1691689,117.0483695,0.2821901704,
0.2499880875,1114,147.301098,116.9161181,0.2821828378,
0.2499617701,1115,147.4973496,116.8348181,0.2821765796,
0.2499026652,1116,147.6584576,116.7255309,0.2821786136,
0.2498731358,1117,147.8037904,116.6037058,0.2821784455,
0.2498441462,1118,147.9272017,116.4645797,0.2821788797,
0.2497895709,1119,148.056202,116.329873,0.2821792407,
0.2497705677,1120,148.156681,116.1728123,0.2821808849,
0.2497534207,1121,148.2732395,116.0284352,0.2821801695,
0.2497103043,1122,148.4065487,115.897189,0.2821852158,
0.2496617552,1123,148.5863791,115.8021958,0.2821821338,
0.2496229557,1124,148.7436488,115.6895046,0.2821795418,
0.2495996956,1125,148.8882729,115.5669187,0.2821776236,
0.2495632026,1126,149.01161,115.4278044,0.282163351,
0.2495386124,1127,149.1431551,115.2950632,0.282161379,
0.2495027832,1128,149.2870865,115.1718799,0.2821622855,
0.2494933428,1129,149.3947926,115.0207695,0.282164315,
0.2494702499,1130,149.516179,114.8802471,0.2821642043,
0.2494566373,1131,149.6244213,114.72968,0.2821602975,
0.2494317581,1132,150.041117,114.8152237,0.2821574946,
0.2493958284,1133,150.1683429,114.6788227,0.2821509019,
0.2493863871,1134,150.2941971,114.5413925,0.2821529695,
0.2493711484,1135,150.4270112,114.4092761,0.2821460606,
0.2493338094,1136,150.5664519,114.2821882,0.2821387302,
0.2493170914,1137,150.684753,114.139066,0.2821407269,
0.249298589,1138,150.813139,114.0036108,0.2821420572,
0.2492844396,1139,150.9315226,113.8606223,0.2821359797,
0.2492444455,1140,151.1134552,113.7655197,0.2821312034,
0.249228512,1141,151.2434311,113.6312293,0.2821279849,
0.249220306,1142,151.392157,113.5110049,0.2821294552,
0.2491599407,1143,151.5463667,113.3948338,0.2821278745,
0.2491519641,1144,151.696259,113.2753724,0.2821278292,
0.2491250288,1145,151.8402598,113.1514676,0.2821289022,
0.2490550502,1146,151.9692504,113.0163649,0.2821242995,
0.2490456187,1147,152.1572627,112.9250765,0.282126361,
0.2490149457,1148,152.307592,112.80571,0.2821202097,
0.2490045241,1149,152.421966,112.659714,0.2821225843,
0.2489965882,1150,152.5441976,112.5195688,0.2821185187,
0.2489570161,1151,152.6724636,112.3838968,0.2821206279,
0.2489251922,1152,152.810501,112.2554158,0.2821199944,
0.2488727842,1153,152.9343928,112.1165479,0.2821238194,
0.2488341088,1154,153.0788256,111.9927339,0.2821320407,
0.2487806674,1155,153.2602365,111.895882,0.2821323825,
0.2487616377,1156,153.4175115,111.7812984,0.2821318759,
0.2487227135,1157,153.5411712,111.6421988,0.2821299481,
0.2487035057,1158,153.6650927,111.5033157,0.2821290639,
0.2486648588,1159,153.8151763,111.3834035,0.2821207011,
0.2486328713,1160,153.9414035,111.2461994,0.2821186442,
0.2486187742,1161,154.0738741,111.1135168,0.2821071715,
0.2485812559,1162,154.207244,110.9814817,0.2821074568,
0.2485488724,1163,154.366526,110.8680547,0.2820936137,
0.2485317576,1164,154.5066587,110.7408241,0.2820879627,
0.248507441,1165,154.6297118,110.6013547,0.2820785046,
0.2484742014,1166,154.7607214,110.4675929,0.2820822892,
0.2484502568,1167,154.8775709,110.3237491,0.2820826743,
0.2484303374,1168,155.0254651,110.2020201,0.2820833786,
0.2483943887,1169,155.1468841,110.0614648,0.2820858942,
0.2483681319,1170,155.2681254,109.9208164,0.2820856285,
0.2483457088,1171,155.4042161,109.7906919,0.2820859776,
0.2483134945,1172,155.5726096,109.6833318,0.2820838057,
0.2483038323,1173,155.6929038,109.542026,0.2820858817,
0.2482805051,1174,155.8260519,109.4097811,0.2820883312,
0.2482488947,1175,155.9686686,109.2841691,0.2820778548,
0.2482094467,1176,156.111251,109.1585043,0.2820822663,
0.2481806531,1177,156.2653393,109.0408394,0.2820775403,
0.2481696303,1178,156.4390685,108.9367898,0.2820764173,
0.2481187678,1179,156.6440535,108.8543423,0.282066898,
0.2481057308,1180,156.8132745,108.7468855,0.2820661061,
0.2480915041,1181,156.9550938,108.620361,0.2820641424,
0.2480646867,1182,157.1044477,108.4990142,0.2820679698,
0.2480247108,1183,157.2532849,108.3772639,0.2820602995,
0.2480166526,1184,157.3925976,108.2489173,0.282058398,
0.2479729311,1185,157.5424348,108.1277756,0.2820542903,
0.24794781,1186,157.7478114,108.0446257,0.2820542958,
0.2479414582,1187,157.9157798,107.9357014,0.2820515704,
0.2479074716,1188,158.0600688,107.8105263,0.2820564772,
0.2478600551,1189,158.2156143,107.6929812,0.2820455033,
0.2478215851,1190,158.363011,107.569837,0.2820490786,
0.2478128635,1191,158.5014228,107.4405618,0.2820467375,
0.2477693272,1192,158.6421446,107.3128338,0.2820468222,
0.2477511877,1193,158.8237703,107.2126958,0.2820446006,
0.2477136963,1194,158.9850718,107.0987304,0.2820453497,
0.2476940157,1195,159.1292605,106.9731818,0.2820436283,
0.2476691513,1196,159.2575612,106.8369437,0.2820432782,
0.2476268167,1197,159.3865109,106.7011534,0.2820477939,
0.2476029892,1198,159.5287713,106.5742667,0.2820407589,
0.2475865008,1199,159.6598121,106.4398747,0.2820350695,
0.2475721413,1200,159.8029861,106.3135603,0.2820303434,
0.247560333,1201,159.9983781,106.221885,0.2820287866,
0.2475231555,1202,160.1357391,106.0915911,0.28202992,
0.2475044055,1203,160.2612515,105.953452,0.2820256464,
0.2474690786,1204,160.3815159,105.8118715,0.2820171786,
0.2474418234,1205,160.5242878,105.6851447,0.2820113735,
0.2474283144,1206,160.6550215,105.5504822,0.2820157855,
0.2474176899,1207,160.7683518,105.4044161,0.2820107355,
0.2474089219,1208,160.8943072,105.2666642,0.2820090709,
0.2473809451,1209,161.0047646,105.1188132,0.2820043407,
0.2473417117,1210,161.1962987,105.0238478,0.2820121013,
0.2473265644,1211,161.3306269,104.8915297,0.2820070667,
0.2473146439,1212,161.4434348,104.7452458,0.2820037156,
0.2472980392,1213,161.5608625,104.6020082,0.2820021379,
0.2472715786,1214,161.6742231,104.4561853,0.2820029615,
0.2472430421,1215,161.8133764,104.3270453,0.2819966673,
0.2472195778,1216,161.9465413,104.194036,0.281999683,
0.2472020117,1217,162.0876502,104.0661268,0.2819959484,
0.2471879368,1218,162.288499,103.9764706,0.2819948755,
0.2471589335,1219,162.4516447,103.8625269,0.2819937994,
0.2471382634,1220,162.6007943,103.7395731,0.281996009,
0.2470936893,1221,162.748533,103.6156781,0.2819932793,
0.2470656719,1222,162.8828226,103.4831996,0.2819892841,
0.2470285808,1223,163.0206469,103.3529591,0.2819972735,
0.2469962492,1224,163.1411213,103.2117298,0.2819924029,
0.2469894878,1225,163.2692057,103.0753387,0.2819945334,
0.2469521283,1226,163.4617266,102.9795556,0.2819915982,
0.2469391827,1227,163.5910193,102.8438656,0.2819864665,
0.2468890367,1228,163.7248696,102.7110451,0.2819831332,
0.2468419755,1229,163.8444814,102.5693095,0.2819852632,
0.2467890147,1230,163.9810812,102.4382221,0.2819853714,
0.2467758459,1231,164.1016895,102.2971571,0.2819828221,
0.2467449601,1232,164.2146963,102.1513967,0.2819890574,
0.2467177615,1233,164.3513094,102.0203428,0.2819888392,
0.2466828254,1234,164.5498787,101.9276576,0.2819905149,
0.2466581671,1235,164.7256027,101.82068,0.2819842424,
0.2466123639,1236,164.8392095,101.6752764,0.2819788689,
0.2466072409,1237,164.9449518,101.5250834,0.281979776,
0.2465897478,1238,165.0716961,101.3878618,0.2819677373,
0.2465751827,1239,165.2102199,101.2578767,0.281965733,
0.2465642638,1240,165.3422099,101.1238818,0.28196531,
0.246539958,1241,165.4682944,100.986286,0.2819686964,
0.2465167262,1242,165.6361772,100.8741642,0.2819653851,
0.2464932055,1243,165.762571,100.7367393,0.2819640243,
0.2464825087,1244,165.8857376,100.597375,0.2819643906,
0.2464668437,1245,166.0134916,100.4608127,0.2819627282,
0.2464565974,1246,166.1392982,100.3230886,0.2819645976,
0.2464100063,1247,166.2638463,100.1846253,0.2819635952,
0.2463952551,1248,166.4084952,100.0582705,0.2819640733,
0.2463730034,1249,166.536671,99.92200262,0.2819594736,
0.2463483265,1250,166.7685792,99.84785437,0.2819528825,
0.2462986899,1251,166.9523168,99.74467492,0.2819539794,
0.2462584979,1252,167.0879829,99.61270807,0.2819498823,
0.2462354341,1253,167.223804,99.4808276,0.2819419266,
0.2461935674,1254,167.3721115,99.35635307,0.281928842,
0.2461672055,1255,167.5141099,99.22810331,0.2819328118,
0.2461501151,1256,167.6505743,99.09656065,0.2819314781,
0.2460782435,1257,167.7971706,98.97098618,0.2819346144,
0.2460226794,1258,168.0237487,98.89245255,0.2819172679,
0.2459812068,1259,168.1610048,98.76122505,0.2819151346,
0.245954091,1260,168.2939489,98.62746094,0.2819151647,
0.2459336435,1261,168.4105738,98.48415486,0.2819141466,
0.2459194785,1262,168.5378826,98.34712548,0.2819132875,
0.2458381197,1263,168.6664729,98.21085764,0.281919088,
0.2458090876,1264,168.7978294,98.07620916,0.2819143127,
0.2458008915,1265,168.9582265,97.95840303,0.281907785,
0.2457723248,1266,169.1425492,97.8543714,0.2819056267,
0.2457463743,1267,169.2933754,97.73087604,0.2819001957,
0.2457256699,1268,169.4693489,97.62182353,0.281898423,
0.2457024052,1269,169.6008677,97.4871129,0.2818920411,
0.2456657597,1270,169.7062904,97.33743959,0.2818961038,
0.2456440137,1271,169.8443708,97.2065267,0.2818962607,
0.2456189691,1272,169.9521423,97.05829338,0.2818954016,
0.2456028753,1273,170.3502974,97.0756012,0.2818938869,
0.2455764825,1274,170.5093134,96.95627626,0.2818906682,
0.2455616395,1275,170.6342975,96.81757945,0.2818880655,
0.245557111,1276,170.7660869,96.68275712,0.2818872948,
0.2455320921,1277,170.9112912,96.55551819,0.2818784044,
0.2455134835,1278,171.0496078,96.42436841,0.2818701109,
0.2454784152,1279,171.1781891,96.28773136,0.2818722159,
0.2454663953,1280,171.3132313,96.15473325,0.2818690612,
0.2454602786,1281,171.4247912,96.00858043,0.2818705377,
0.2454422386,1282,171.6522669,95.92726061,0.2818594016,
0.245428636,1283,171.7744117,95.78697725,0.2818566133,
0.245399901,1284,171.8850794,95.64033601,0.2818586715,
0.2453897649,1285,172.052255,95.52512447,0.2818584985,
0.2453519077,1286,172.1949011,95.39624281,0.2818635226,
0.2453258409,1287,172.3326894,95.26465441,0.2818616817,
0.2452728881,1288,172.4641566,95.1295697,0.2818561975,
0.2452608921,1289,172.6514276,95.02520437,0.2818559757,
0.2452344979,1290,172.8339947,94.91812724,0.281854525,
0.2451993174,1291,173.0156747,94.81044711,0.2818552432,
0.2451881408,1292,173.1636955,94.68424806,0.2818532468,
0.2451364419,1293,173.3020308,94.55273085,0.2818509337,
0.245114526,1294,173.4603486,94.43208168,0.2818527066,
0.2450993873,1295,173.5979597,94.30012628,0.2818538347,
0.245080796,1296,173.7652455,94.18424641,0.2818549778,
0.2450493338,1297,173.9269848,94.06528764,0.28185439,
0.2450247068,1298,174.0686349,93.93542194,0.2818523411,
0.2450136982,1299,174.2005401,93.80029084,0.2818527447,
0.2449966305,1300,174.3551527,93.67736488,0.2818484137,
0.244975714,1301,174.5199163,93.55983223,0.2818484916,
0.2449532533,1302,174.656608,93.42721087,0.2818457136,
0.2449398292,1303,174.8131354,93.30517042,0.2818377802,
0.2449014615,1304,175.0154355,93.20745418,0.2818295872,
0.2448858823,1305,175.1426951,93.0697017,0.2818328517,
0.2448828622,1306,175.2711496,92.93259881,0.2818318069,
0.244866722,1307,175.4040675,92.79787059,0.2818332131,
0.244826976,1308,175.5424353,92.66602199,0.281826846,
0.2447720597,1309,175.6733654,92.53024592,0.281813711,
0.2447518722,1310,175.809577,92.39725289,0.2818160501,
0.2447413326,1311,176.0003774,92.29288083,0.2818166779,
0.2447125969,1312,176.1858676,92.18559865,0.2818146124,
0.2446796156,1313,176.3106263,92.04649136,0.2818136086,
0.2446520782,1314,176.4192514,91.89900167,0.2818149988,
0.2446450742,1315,176.5452902,91.76062195,0.2818138188,
0.2446347366,1316,176.6568191,91.61473611,0.2818136721,
0.2446086012,1317,176.7971131,91.48378692,0.2818190595,
0.2445841,1318,176.9403827,91.35435984,0.2818218333,
0.2445355457,1319,177.1356921,91.2517202,0.2818029209,
0.2445216122,1320,177.3232032,91.14493186,0.2818024819,
0.2444940855,1321,177.4469013,91.00529433,0.2818018637,
0.2444629058,1322,177.5944283,90.8778745,0.281800292,
0.2444538764,1323,177.7079235,90.73304856,0.2817983461,
0.2444400852,1324,177.8257186,90.59046044,0.2817993873,
0.2444001433,1325,177.9608963,90.45674516,0.2818031316,
0.2443610995,1326,178.1138326,90.33203415,0.2817955305,
0.2443249555,1327,178.3021278,90.22517311,0.2817951237,
0.2443072385,1328,178.4577394,90.10168782,0.2817910579,
0.2442796404,1329,178.6042855,89.97358742,0.2817912533,
0.2442639237,1330,178.710969,89.82542317,0.2817916016,
0.244247633,1331,178.8378276,89.68743908,0.2817842447,
0.2442346026,1332,178.9823368,89.55830354,0.2817878243,
0.2442079935,1333,179.1101866,89.42082779,0.2817860907,
0.2441969069,1334,179.2572741,89.29294926,0.2817836605,
0.2441628466,1335,179.4466677,89.18606836,0.2817805517,
0.2441562852,1336,179.5590745,89.04088737,0.2817814672,
0.2441497958,1337,179.6868502,88.90335937,0.2817803161,
0.2441464341,1338,179.8370102,88.77689599,0.2817773443,
0.2441187456,1339,179.9526778,88.63340849,0.2817756465,
0.2440668412,1340,180.079161,88.4952775,0.2817737552,
0.2440467266,1341,180.2307603,88.36947859,0.2817730117,
0.2440371243,1342,180.3620465,88.23370405,0.281765732,
0.2440130419,1343,180.4816899,88.09225339,0.2817627152,
0.2439878044,1344,180.6906033,87.99430869,0.2817576474,
0.2439552715,1345,180.8213228,87.85820588,0.2817589942,
0.2439446796,1346,180.97567,87.73356535,0.2817624465,
0.2438740603,1347,181.1284743,87.60813447,0.281760487,
0.2438583998,1348,181.2802923,87.48218701,0.2817625151,
0.2438178359,1349,181.4083426,87.34475753,0.2817483132,
0.2437751041,1350,181.5032908,87.19144019,0.281746789,
0.243729496,1351,181.7091654,87.09137512,0.2817491199,
0.2437033415,1352,181.8449482,86.95763597,0.281748143,
0.2436821837,1353,181.9696611,86.81861229,0.2817478636,
0.2436425371,1354,182.0987034,86.68167062,0.2817479574,
0.2436154446,1355,182.2242446,86.54307781,0.2817426879,
0.243594861,1356,182.3364565,86.39818828,0.2817389535,
0.2435595753,1357,182.4743271,86.26547715,0.2817365597,
0.2435293031,1358,182.5779697,86.11661412,0.2817326312,
0.2434924667,1359,182.704422,85.97855155,0.2817236448,
0.2434577482,1360,182.9019671,85.87388462,0.2817221695,
0.2434488268,1361,182.993152,85.71925914,0.2817211937,
0.2434141084,1362,183.1171212,85.58004858,0.2817164112,
0.2434049454,1363,183.2465808,85.44342038,0.2817135225,
0.2433477505,1364,183.3801507,85.30871478,0.281713074,
0.2433272384,1365,183.5121259,85.17327072,0.2817114356,
0.2433114742,1366,183.6433928,85.03750378,0.2817071965,
0.2432869931,1367,183.7563688,84.89329321,0.2817074894,
0.243239885,1368,183.9179737,84.77154231,0.2817056107,
0.2432125883,1369,184.1181578,84.66747404,0.2816953448,
0.2431919664,1370,184.257231,84.53522852,0.2816977734,
0.2431625581,1371,184.408589,84.40859613,0.2816927105,
0.2431395835,1372,184.5314057,84.26889394,0.2816930638,
0.243117557,1373,184.671644,84.13715367,0.281694919,
0.2431053159,1374,184.8100419,84.00456449,0.2816889465,
0.2430984135,1375,184.9321846,83.86459532,0.281688096,
0.2430947595,1376,185.2959108,83.83395236,0.2816887135,
0.2430877519,1377,185.4856522,83.72429295,0.2816884236,
0.2430534866,1378,185.6306919,83.59438702,0.2816726332,
0.2430287509,1379,185.7757961,83.46448811,0.2816728967,
0.2430027575,1380,185.9140323,83.33148878,0.281668277,
0.2429648342,1381,186.0223762,83.1851147,0.2816703438,
0.2429348207,1382,186.1449147,83.04512823,0.2816657436,
0.2429098037,1383,186.2700085,82.90630437,0.2816574125,
0.242886159,1384,186.4290819,82.78258872,0.2816461255,
0.2428555524,1385,186.5999088,82.66402888,0.281646698,
0.2428225157,1386,186.7302196,82.5274871,0.2816379505,
0.2427541374,1387,186.8713632,82.39573073,0.2816413061,
0.2427491934,1388,187.0071071,82.26158562,0.2816395724,
0.2427212988,1389,187.1589328,82.1344957,0.2816314828,
0.2427052547,1390,187.2888957,81.99779832,0.2816241074,
0.2426966659,1391,187.3995171,81.85266264,0.281622854,
0.2426411372,1392,187.5950201,81.74456365,0.2816236546,
0.2426052391,1393,187.7596747,81.62292888,0.2816269662,
0.2425749597,1394,187.9036014,81.49224291,0.2816301903,
0.2425509471,1395,188.0613248,81.3675073,0.2816367669,
0.2425344512,1396,188.1978922,81.23359269,0.2816285638,
0.2425231591,1397,188.3260546,81.09605499,0.2816278994,
0.2425064102,1398,188.4723875,80.96633661,0.2816266631,
0.2424845678,1399,188.6104418,80.83304651,0.2816250217,
0.2424706227,1400,188.8435158,80.74037544,0.2816199805,
0.2424436534,1401,188.9933474,80.61199841,0.2816216865,
0.2424365123,1402,189.1362806,80.48065541,0.2816252436,
0.2423800611,1403,189.265137,80.34332026,0.2816221196,
0.2423682447,1404,189.4205361,80.21723771,0.2816266798,
0.2423619674,1405,189.5516967,80.08087329,0.2816263908,
0.2423347707,1406,189.6937725,79.94911664,0.2816266324,
0.2423161458,1407,189.8970175,79.84306418,0.2816276918,
0.2423024801,1408,190.0441501,79.71333761,0.2816283721,
0.242282871,1409,190.1640866,79.57220644,0.2816293442,
0.2422682824,1410,190.3091315,79.44158644,0.2816301915,
0.2422505997,1411,190.4352818,79.30307769,0.2816251825,
0.2422453872,1412,190.5415005,79.15630631,0.2816235596,
0.2422145895,1413,190.6699172,79.01879171,0.2816130697,
0.2421910557,1414,190.8000592,78.88200329,0.2816107601,
0.242169016,1415,190.9197112,78.74089785,0.2816087485,
0.242134268,1416,191.129976,78.63710374,0.2816095042,
0.2421219399,1417,191.2503216,78.49625328,0.2816083775,
0.2421083709,1418,191.3666764,78.35379773,0.2816082577,
0.2420838987,1419,191.5005688,78.21854219,0.2816063945,
0.2420518986,1420,191.6399682,78.08553244,0.2816127405,
0.2420391647,1421,191.7748207,77.95066553,0.2816107742,
0.242027086,1422,191.9113793,77.81649043,0.2816067805,
0.2419851352,1423,192.0421291,77.67996232,0.2816055302,
0.2419616988,1424,192.25177,77.57527563,0.2816101105,
0.2419497814,1425,192.3787924,77.4371857,0.281613829,
0.2419364848,1426,192.5034392,77.29815744,0.2816143671,
0.2419262321,1427,192.5934956,77.14529376,0.2816121589,
0.2419202344,1428,192.7003841,76.99924377,0.2816115161,
0.2418684157,1429,192.8317806,76.86301743,0.2816089479,
0.2418449571,1430,192.9474129,76.72052966,0.2816029047,
0.2418385572,1431,193.0716427,76.58148956,0.2816025441,
0.241815726,1432,193.2227023,76.45308599,0.2816059537,
0.2418059178,1433,193.4041524,76.33664593,0.2816034699,
0.2418038422,1434,193.4924836,76.18345174,0.2816072539,
0.2417762761,1435,193.6290658,76.04929881,0.2816080882,
0.2417462007,1436,193.7585437,75.91235916,0.2816048982,
0.2417039731,1437,193.8809435,75.7726636,0.2816025849,
0.2416806649,1438,194.028594,75.64283616,0.2816000928,
0.2416490615,1439,194.1751945,75.51257565,0.2815925575,
0.241638779,1440,194.3207527,75.38188809,0.28159263,
0.2416255985,1441,194.5229771,75.27310766,0.2815897372,
0.2416146972,1442,194.6549883,75.13709527,0.2815886719,
0.2415925733,1443,194.7814065,74.9989349,0.2815841216,
0.2415808269,1444,194.8938728,74.85543212,0.2815844637,
0.2415620511,1445,195.0345499,74.72278052,0.281583035,
